kind,location,area,geocode,rung,slot,query,place,address,distance_km
NORMAL,영주,"선비촌·소수서원 일대",HIT,LOCATION,CAFE,"영주","파리바게뜨 경북영주역점","경상북도 영주시 대학로 21 파리바게뜨",13.421
NORMAL,영주,"선비촌·소수서원 일대",HIT,AREA,SHOPPING,"선비촌","하나로마트 풍기농협순흥지점","경상북도 영주시 순흥면 순흥로 64",1.198
NORMAL,영주,"선비촌·소수서원 일대",HIT,AREA,SHOPPING,"선비촌","진미슈퍼","경상북도 영주시 순흥면 순흥로55번길 1",1.290
NORMAL,영주,"선비촌·소수서원 일대",HIT,AREA,SHOPPING,"선비촌","풍기애삼","경상북도 영주시 순흥면 소백로 2796 상가 C 풍기애삼",0.428
NORMAL,영주,"선비촌·소수서원 일대",HIT,AREA,SHOPPING,"선비촌","순흥초군농악보존회","경상북도 영주시 순흥면 순흥로55번길 14",1.351
NORMAL,영주,"선비촌·소수서원 일대",HIT,AREA,SHOPPING,"선비촌","새마을철물상사","경상북도 영주시 순흥면 순흥로 62",1.224
NORMAL,영주,"선비촌·소수서원 일대",HIT,ANCHOR,SHOPPING,"소수서원","하나로마트 풍기농협순흥지점","경상북도 영주시 순흥면 순흥로 64",1.198
NORMAL,영주,"선비촌·소수서원 일대",HIT,ANCHOR,SHOPPING,"소수서원","진미슈퍼","경상북도 영주시 순흥면 순흥로55번길 1",1.290
NORMAL,영주,"선비촌·소수서원 일대",HIT,ANCHOR,SHOPPING,"소수서원","풍기애삼","경상북도 영주시 순흥면 소백로 2796 상가 C 풍기애삼",0.428
NORMAL,영주,"선비촌·소수서원 일대",HIT,ANCHOR,SHOPPING,"소수서원","순흥초군농악보존회","경상북도 영주시 순흥면 순흥로55번길 14",1.351
NORMAL,영주,"선비촌·소수서원 일대",HIT,ANCHOR,SHOPPING,"소수서원","새마을철물상사","경상북도 영주시 순흥면 순흥로 62",1.224
NORMAL,영주,"선비촌·소수서원 일대",HIT,LOCATION,SHOPPING,"영주","홈플러스 영주점","경상북도 영주시 대학로 29 홈플러스 영주점",13.447
NORMAL,영주,"선비촌·소수서원 일대",HIT,LOCATION,SHOPPING,"영주","노브랜드 영주가흥점","경상북도 영주시 대학로 248",12.202
NORMAL,영주,"선비촌·소수서원 일대",HIT,LOCATION,SHOPPING,"영주","하나로마트 안정농협로컬푸드직매장","경상북도 영주시 대학로284번길 5",11.869
NORMAL,영주,"선비촌·소수서원 일대",HIT,LOCATION,SHOPPING,"영주","다이소 영주본점","경상북도 영주시 대학로 37",13.461
NORMAL,영주,"선비촌·소수서원 일대",HIT,LOCATION,SHOPPING,"영주","영주할인마트","경상북도 영주시 구성로 376",11.791
NORMAL,영주,"선비촌·소수서원 일대",HIT,AREA,ATTRACTION,"선비촌","소수서원","경상북도 영주시 순흥면 소백로 2740",0.217
NORMAL,영주,"선비촌·소수서원 일대",HIT,AREA,ATTRACTION,"선비촌","선비촌근린공원","경상남도 산청군 시천면 사리 481-2",194.952
NORMAL,영주,"선비촌·소수서원 일대",HIT,ANCHOR,ATTRACTION,"소수서원","소수서원","경상북도 영주시 순흥면 소백로 2740",0.217
NORMAL,영주,"선비촌·소수서원 일대",HIT,ANCHOR,ATTRACTION,"소수서원","소수서원강학당","경상북도 영주시 순흥면 내죽리",0.094
NORMAL,영주,"선비촌·소수서원 일대",HIT,LOCATION,ATTRACTION,"영주","부석사","경상북도 영주시 부석면 부석사로 345",12.507
NORMAL,영주,"선비촌·소수서원 일대",HIT,LOCATION,ATTRACTION,"영주","소백산풍기온천리조트","경상북도 영주시 풍기읍 죽령로 1400",9.892
NORMAL,영주,"선비촌·소수서원 일대",HIT,LOCATION,ATTRACTION,"영주","소수서원","경상북도 영주시 순흥면 소백로 2740",0.217
NORMAL,영주,"소수서원·선비촌 일대",HIT,AREA,MEAL,"소수서원","선비촌종가집","경상북도 영주시 순흥면 소백로 2796",0.203
NORMAL,영주,"소수서원·선비촌 일대",HIT,AREA,MEAL,"소수서원","청화루","경상북도 영주시 순흥면 소백로 2796",0.428
NORMAL,영주,"소수서원·선비촌 일대",HIT,ANCHOR,MEAL,"소수서원","선비촌종가집","경상북도 영주시 순흥면 소백로 2796",0.203
NORMAL,영주,"소수서원·선비촌 일대",HIT,ANCHOR,MEAL,"소수서원","청화루","경상북도 영주시 순흥면 소백로 2796",0.428
NORMAL,영주,"소수서원·선비촌 일대",HIT,LOCATION,MEAL,"영주","나드리","경상북도 영주시 중앙로 89 나드리",12.044
NORMAL,영주,"소수서원·선비촌 일대",HIT,LOCATION,MEAL,"영주","뜬돌반점 영주택지본점","경상북도 영주시 대동로31번길 16-1 뜬돌반점 영주택지본점",12.357
NORMAL,영주,"소수서원·선비촌 일대",HIT,LOCATION,MEAL,"영주","우동고 영주택지점","경상북도 영주시 대동로31번길 30 1호 우동고",12.212
NORMAL,영주,"소수서원·선비촌 일대",HIT,LOCATION,MEAL,"영주","풍기 한결청국장","경상북도 영주시 풍기읍 인삼로 1-1 한결청국장",7.642
NORMAL,영주,"소수서원·선비촌 일대",HIT,AREA,CAFE,"소수서원","연화 카페","경상북도 영주시 순흥면 죽계로 26 연화 떡카페",0.775
NORMAL,영주,"소수서원·선비촌 일대",HIT,AREA,CAFE,"소수서원","카페파란문","경상북도 영주시 순흥면 소백로 2633 카페파란문",1.288
NORMAL,영주,"소수서원·선비촌 일대",HIT,AREA,CAFE,"소수서원","카페휴","경상북도 영주시 순흥면 소백로 2796",0.428
NORMAL,영주,"소수서원·선비촌 일대",HIT,AREA,CAFE,"소수서원","순흥다방","경상북도 영주시 순흥면 순흥로 52",1.270
NORMAL,영주,"소수서원·선비촌 일대",HIT,AREA,CAFE,"소수서원","토지다방","경상북도 영주시 순흥면 순흥로55번길 10 대흥각",1.329
NORMAL,영주,"소수서원·선비촌 일대",HIT,ANCHOR,CAFE,"소수서원","연화 카페","경상북도 영주시 순흥면 죽계로 26 연화 떡카페",0.775
NORMAL,영주,"소수서원·선비촌 일대",HIT,ANCHOR,CAFE,"소수서원","카페파란문","경상북도 영주시 순흥면 소백로 2633 카페파란문",1.288
NORMAL,영주,"소수서원·선비촌 일대",HIT,ANCHOR,CAFE,"소수서원","카페휴","경상북도 영주시 순흥면 소백로 2796",0.428
NORMAL,영주,"소수서원·선비촌 일대",HIT,ANCHOR,CAFE,"소수서원","순흥다방","경상북도 영주시 순흥면 순흥로 52",1.270
NORMAL,영주,"소수서원·선비촌 일대",HIT,ANCHOR,CAFE,"소수서원","토지다방","경상북도 영주시 순흥면 순흥로55번길 10 대흥각",1.329
NORMAL,영주,"소수서원·선비촌 일대",HIT,LOCATION,CAFE,"영주","태극당","경상북도 영주시 번영로 154 태극당",11.882
NORMAL,영주,"소수서원·선비촌 일대",HIT,LOCATION,CAFE,"영주","카페 하망주택","경상북도 영주시 중앙로106번길 13 카페하망주택",11.953
NORMAL,영주,"소수서원·선비촌 일대",HIT,LOCATION,CAFE,"영주","오빵 본점","경상북도 영주시 대동로13번길 24 1층 오빵",12.230
NORMAL,영주,"소수서원·선비촌 일대",HIT,LOCATION,CAFE,"영주","녹스고지","경상북도 영주시 두서길87번길 38",11.028
NORMAL,영주,"소수서원·선비촌 일대",HIT,LOCATION,CAFE,"영주","파리바게뜨 경북영주역점","경상북도 영주시 대학로 21 파리바게뜨",13.421
NORMAL,영주,"소수서원·선비촌 일대",HIT,AREA,SHOPPING,"소수서원","하나로마트 풍기농협순흥지점","경상북도 영주시 순흥면 순흥로 64",1.198
NORMAL,영주,"소수서원·선비촌 일대",HIT,AREA,SHOPPING,"소수서원","진미슈퍼","경상북도 영주시 순흥면 순흥로55번길 1",1.290
NORMAL,영주,"소수서원·선비촌 일대",HIT,AREA,SHOPPING,"소수서원","풍기애삼","경상북도 영주시 순흥면 소백로 2796 상가 C 풍기애삼",0.428
NORMAL,영주,"소수서원·선비촌 일대",HIT,AREA,SHOPPING,"소수서원","순흥초군농악보존회","경상북도 영주시 순흥면 순흥로55번길 14",1.351
NORMAL,영주,"소수서원·선비촌 일대",HIT,AREA,SHOPPING,"소수서원","새마을철물상사","경상북도 영주시 순흥면 순흥로 62",1.224
NORMAL,영주,"소수서원·선비촌 일대",HIT,ANCHOR,SHOPPING,"소수서원","하나로마트 풍기농협순흥지점","경상북도 영주시 순흥면 순흥로 64",1.198
NORMAL,영주,"소수서원·선비촌 일대",HIT,ANCHOR,SHOPPING,"소수서원","진미슈퍼","경상북도 영주시 순흥면 순흥로55번길 1",1.290
NORMAL,영주,"소수서원·선비촌 일대",HIT,ANCHOR,SHOPPING,"소수서원","풍기애삼","경상북도 영주시 순흥면 소백로 2796 상가 C 풍기애삼",0.428
NORMAL,영주,"소수서원·선비촌 일대",HIT,ANCHOR,SHOPPING,"소수서원","순흥초군농악보존회","경상북도 영주시 순흥면 순흥로55번길 14",1.351
NORMAL,영주,"소수서원·선비촌 일대",HIT,ANCHOR,SHOPPING,"소수서원","새마을철물상사","경상북도 영주시 순흥면 순흥로 62",1.224
NORMAL,영주,"소수서원·선비촌 일대",HIT,LOCATION,SHOPPING,"영주","홈플러스 영주점","경상북도 영주시 대학로 29 홈플러스 영주점",13.447
NORMAL,영주,"소수서원·선비촌 일대",HIT,LOCATION,SHOPPING,"영주","노브랜드 영주가흥점","경상북도 영주시 대학로 248",12.202
NORMAL,영주,"소수서원·선비촌 일대",HIT,LOCATION,SHOPPING,"영주","하나로마트 안정농협로컬푸드직매장","경상북도 영주시 대학로284번길 5",11.869
NORMAL,영주,"소수서원·선비촌 일대",HIT,LOCATION,SHOPPING,"영주","다이소 영주본점","경상북도 영주시 대학로 37",13.461
NORMAL,영주,"소수서원·선비촌 일대",HIT,LOCATION,SHOPPING,"영주","영주할인마트","경상북도 영주시 구성로 376",11.791
NORMAL,영주,"소수서원·선비촌 일대",HIT,AREA,ATTRACTION,"소수서원","소수서원","경상북도 영주시 순흥면 소백로 2740",0.217
NORMAL,영주,"소수서원·선비촌 일대",HIT,AREA,ATTRACTION,"소수서원","소수서원강학당","경상북도 영주시 순흥면 내죽리",0.094
NORMAL,영주,"소수서원·선비촌 일대",HIT,ANCHOR,ATTRACTION,"소수서원","소수서원","경상북도 영주시 순흥면 소백로 2740",0.217
NORMAL,영주,"소수서원·선비촌 일대",HIT,ANCHOR,ATTRACTION,"소수서원","소수서원강학당","경상북도 영주시 순흥면 내죽리",0.094
NORMAL,영주,"소수서원·선비촌 일대",HIT,LOCATION,ATTRACTION,"영주","부석사","경상북도 영주시 부석면 부석사로 345",12.507
NORMAL,영주,"소수서원·선비촌 일대",HIT,LOCATION,ATTRACTION,"영주","소백산풍기온천리조트","경상북도 영주시 풍기읍 죽령로 1400",9.892
NORMAL,영주,"소수서원·선비촌 일대",HIT,LOCATION,ATTRACTION,"영주","소수서원","경상북도 영주시 순흥면 소백로 2740",0.217
WIDE,제주,,FALLBACK_LOCATION,LOCATION,MEAL,"제주","우진해장국","제주특별자치도 제주시 서사로 11",29.889
WIDE,제주,,FALLBACK_LOCATION,LOCATION,MEAL,"제주","이춘옥원조고등어쌈밥 제주애월본점","제주특별자치도 제주시 애월읍 일주서로 7213",29.331
WIDE,제주,,FALLBACK_LOCATION,LOCATION,MEAL,"제주","모루쿠다 서귀포올레시장점","제주특별자치도 서귀포시 태평로431번길 32 1층 모루쿠다 서귀포올레시장점",3.182
WIDE,제주,,FALLBACK_LOCATION,LOCATION,MEAL,"제주","고집돌우럭 중문점","제주특별자치도 서귀포시 일주서로 879",10.900
WIDE,제주,,FALLBACK_LOCATION,LOCATION,MEAL,"제주","동문올레수산 동문시장 본점","제주특별자치도 제주시 관덕로14길 10 동문올레수산 동문시장 본점",29.951
WIDE,제주,,FALLBACK_LOCATION,LOCATION,CAFE,"제주","소랑아시 소품샵&amp;선물가게","제주특별자치도 서귀포시 중문관광로 27 1층",11.047
WIDE,제주,,FALLBACK_LOCATION,LOCATION,CAFE,"제주","찰리공장 제주동문시장본점","제주특별자치도 제주시 중앙로13길 21 찰리공장 제주동문시장본점",29.870
WIDE,제주,,FALLBACK_LOCATION,LOCATION,CAFE,"제주","델문도","제주특별자치도 제주시 조천읍 조함해안로 519-10",35.756
WIDE,제주,,FALLBACK_LOCATION,LOCATION,CAFE,"제주","원앤온리","제주특별자치도 서귀포시 안덕면 산방로 141 원앤온리 제주",19.839
WIDE,제주,,FALLBACK_LOCATION,LOCATION,CAFE,"제주","아베베 베이커리 제주","제주특별자치도 제주시 동문로6길 4 1-3층(일도일동)",29.992
WIDE,제주,,FALLBACK_LOCATION,LOCATION,SHOPPING,"제주","JDC국내선면세점 제주국제공항점","제주특별자치도 제주시 공항로 2",29.576
WIDE,제주,,FALLBACK_LOCATION,LOCATION,SHOPPING,"제주","소랑아시 소품샵&amp;선물가게","제주특별자치도 서귀포시 중문관광로 27 1층",11.047
WIDE,제주,,FALLBACK_LOCATION,LOCATION,SHOPPING,"제주","이마트 서귀포점","제주특별자치도 서귀포시 일주동로 9209 E-마트",2.244
WIDE,제주,,FALLBACK_LOCATION,LOCATION,SHOPPING,"제주","이마트 신제주점","제주특별자치도 제주시 1100로 3348 이마트",27.352
WIDE,제주,,FALLBACK_LOCATION,LOCATION,SHOPPING,"제주","샵제주 공항점","제주특별자치도 제주시 다호북길 109 2층",29.212
WIDE,제주,,FALLBACK_LOCATION,LOCATION,ATTRACTION,"제주","카멜리아힐","제주특별자치도 서귀포시 안덕면 병악로 166",16.139
WIDE,제주,,FALLBACK_LOCATION,LOCATION,ATTRACTION,"제주","아르떼뮤지엄 제주","제주특별자치도 제주시 애월읍 어림비로 478",24.413
WIDE,제주,,FALLBACK_LOCATION,LOCATION,ATTRACTION,"제주","휴애리자연생활공원","제주특별자치도 서귀포시 남원읍 신례동로 256",11.956
WIDE,삼척,,FALLBACK_LOCATION,LOCATION,MEAL,"삼척","삼척보스대게 본점","강원특별자치도 삼척시 테마타운길 39 2층 삼척보스대게 본점",21.384
WIDE,삼척,,FALLBACK_LOCATION,LOCATION,MEAL,"삼척","강릉불고기 삼척점","강원특별자치도 삼척시 새천년도로 607",20.923
WIDE,삼척,,FALLBACK_LOCATION,LOCATION,MEAL,"삼척","일미어담","강원특별자치도 삼척시 테마타운길 19",21.410
WIDE,삼척,,FALLBACK_LOCATION,LOCATION,MEAL,"삼척","삼척전복해물뚝배기","강원특별자치도 삼척시 테마타운길 59 2층",21.392
WIDE,삼척,,FALLBACK_LOCATION,LOCATION,MEAL,"삼척","일미담","강원특별자치도 삼척시 테마타운길 49 101호",21.386
WIDE,삼척,,FALLBACK_LOCATION,LOCATION,CAFE,"삼척","보사노바 커피로스터스 삼척점","강원특별자치도 삼척시 새천년도로 517 보사노바커피 삼척점",21.394
WIDE,삼척,,FALLBACK_LOCATION,LOCATION,CAFE,"삼척","순두부젤라또 4호점","강원특별자치도 삼척시 테마타운길 69 1동 2층 201호",21.382
WIDE,삼척,,FALLBACK_LOCATION,LOCATION,CAFE,"삼척","카페 얼","강원특별자치도 삼척시 테마타운길 53 3동 2층 카페 얼(EARL)",21.393
WIDE,삼척,,FALLBACK_LOCATION,LOCATION,CAFE,"삼척","파리바게뜨 삼척교동점","강원특별자치도 삼척시 정상로 74",20.238
WIDE,삼척,,FALLBACK_LOCATION,LOCATION,CAFE,"삼척","1994커피","강원특별자치도 삼척시 테마타운길 69",21.385
WIDE,삼척,,FALLBACK_LOCATION,LOCATION,SHOPPING,"삼척","홈플러스 삼척점","강원특별자치도 삼척시 중앙로 258 홈플러스",19.654
WIDE,삼척,,FALLBACK_LOCATION,LOCATION,SHOPPING,"삼척","삼척농협하나로마트 교동지점","강원특별자치도 삼척시 정상로 78",20.290
WIDE,삼척,,FALLBACK_LOCATION,LOCATION,SHOPPING,"삼척","하나로마트 삼척농협본점","강원특별자치도 삼척시 진주로 14",19.048
WIDE,삼척,,FALLBACK_LOCATION,LOCATION,SHOPPING,"삼척","태화마트 삼척점","강원특별자치도 삼척시 정상안길 97 금강프라자",20.167
WIDE,삼척,,FALLBACK_LOCATION,LOCATION,SHOPPING,"삼척","good&amp;goods","강원특별자치도 삼척시 수로부인길 453",21.442
WIDE,삼척,,FALLBACK_LOCATION,LOCATION,ATTRACTION,"삼척","환선굴","강원특별자치도 삼척시 신기면 환선로 800 대이동굴관광센터",0.068
WIDE,삼척,,FALLBACK_LOCATION,LOCATION,ATTRACTION,"삼척","삼척해양레일바이크 궁촌정거장","강원특별자치도 삼척시 근덕면 공양왕길 2",22.817
